iter				U0				r				delta				p				T				u				v				w				MFE				relMFE
  33	1.054016e-03	-2.604210e-01	8.166170e-05	1.557415e+04	1.925226e+01	1.145758e-02	1.145758e-02	-4.769636e-04	3.440168e+05	5.489243e-01
  34	1.044625e-03	-2.605800e-01	8.142132e-05	1.557416e+04	1.925226e+01	1.138370e-02	1.138370e-02	-4.727774e-04	3.344270e+05	5.381904e-01
  35	1.035328e-03	-2.607713e-01	8.118172e-05	1.557418e+04	1.925226e+01	1.130938e-02	1.130938e-02	-4.686371e-04	3.248855e+05	5.272872e-01
  36	1.026144e-03	-2.610506e-01	8.094396e-05	1.557423e+04	1.925226e+01	1.123305e-02	1.123305e-02	-4.645465e-04	3.153561e+05	5.161546e-01
  37	1.017091e-03	-2.614657e-01	8.070853e-05	1.557430e+04	1.925226e+01	1.115267e-02	1.115267e-02	-4.605127e-04	3.058162e+05	5.047493e-01
  38	1.008191e-03	-2.620372e-01	8.047602e-05	1.557439e+04	1.925226e+01	1.106634e-02	1.106634e-02	-4.565445e-04	2.962690e+05	4.930669e-01
  39	9.994591e-04	-2.627651e-01	8.024772e-05	1.557447e+04	1.925226e+01	1.097267e-02	1.097267e-02	-4.526502e-04	2.867329e+05	4.811287e-01
  40	9.909088e-04	-2.636386e-01	8.002314e-05	1.557455e+04	1.925226e+01	1.087132e-02	1.087132e-02	-4.488392e-04	2.772330e+05	4.689641e-01
  41	9.825517e-04	-2.646495e-01	7.980344e-05	1.557462e+04	1.925226e+01	1.076327e-02	1.076327e-02	-4.451212e-04	2.677913e+05	4.565996e-01
  42	9.744001e-04	-2.658062e-01	7.958914e-05	1.557469e+04	1.925226e+01	1.065016e-02	1.065016e-02	-4.415017e-04	2.584158e+05	4.440525e-01
  43	9.664727e-04	-2.670989e-01	7.938125e-05	1.557475e+04	1.925226e+01	1.053448e-02	1.053448e-02	-4.379876e-04	2.491353e+05	4.313757e-01
  44	9.587919e-04	-2.684822e-01	7.917888e-05	1.557479e+04	1.925226e+01	1.041909e-02	1.041909e-02	-4.345861e-04	2.400090e+05	4.186764e-01
  45	9.513744e-04	-2.698857e-01	7.898271e-05	1.557478e+04	1.925226e+01	1.030641e-02	1.030641e-02	-4.313005e-04	2.311085e+05	4.060888e-01
  46	9.442218e-04	-2.712714e-01	7.879262e-05	1.557476e+04	1.925226e+01	1.019742e-02	1.019742e-02	-4.281279e-04	2.224966e+05	3.937391e-01
  47	9.373274e-04	-2.726368e-01	7.860908e-05	1.557474e+04	1.925226e+01	1.009210e-02	1.009210e-02	-4.250658e-04	2.141820e+05	3.816568e-01
  48	9.306829e-04	-2.739802e-01	7.843076e-05	1.557472e+04	1.925226e+01	9.990381e-03	9.990381e-03	-4.221110e-04	2.061565e+05	3.698424e-01
  49	9.242804e-04	-2.753004e-01	7.825813e-05	1.557470e+04	1.925226e+01	9.892179e-03	9.892179e-03	-4.192607e-04	1.984123e+05	3.582960e-01
  50	9.181120e-04	-2.765960e-01	7.809105e-05	1.557468e+04	1.925226e+01	9.797416e-03	9.797416e-03	-4.165119e-04	1.909412e+05	3.470174e-01
  51	9.121700e-04	-2.778660e-01	7.792997e-05	1.557466e+04	1.925226e+01	9.706011e-03	9.706011e-03	-4.138616e-04	1.837354e+05	3.360062e-01
  52	9.064468e-04	-2.791093e-01	7.777359e-05	1.557464e+04	1.925226e+01	9.617881e-03	9.617881e-03	-4.113068e-04	1.767872e+05	3.252617e-01
  53	9.009353e-04	-2.803251e-01	7.762236e-05	1.557462e+04	1.925226e+01	9.532940e-03	9.532940e-03	-4.088446e-04	1.700887e+05	3.147829e-01
  54	8.956282e-04	-2.815126e-01	7.747673e-05	1.557460e+04	1.925226e+01	9.451103e-03	9.451103e-03	-4.064722e-04	1.636323e+05	3.045683e-01
  55	8.905185e-04	-2.826713e-01	7.733539e-05	1.557458e+04	1.925226e+01	9.372285e-03	9.372285e-03	-4.041866e-04	1.574107e+05	2.946164e-01
  56	8.855995e-04	-2.838005e-01	7.719880e-05	1.557456e+04	1.925226e+01	9.296399e-03	9.296399e-03	-4.019852e-04	1.514164e+05	2.849253e-01
  57	8.808646e-04	-2.848998e-01	7.706683e-05	1.557455e+04	1.925226e+01	9.223359e-03	9.223359e-03	-3.998652e-04	1.456421e+05	2.754927e-01
  58	8.763073e-04	-2.859690e-01	7.693993e-05	1.557453e+04	1.925226e+01	9.153080e-03	9.153080e-03	-3.978238e-04	1.400809e+05	2.663161e-01
  59	8.719214e-04	-2.870078e-01	7.681681e-05	1.557451e+04	1.925226e+01	9.085476e-03	9.085476e-03	-3.958585e-04	1.347257e+05	2.573927e-01
  60	8.677010e-04	-2.880162e-01	7.669793e-05	1.557449e+04	1.925226e+01	9.020464e-03	9.020464e-03	-3.939667e-04	1.295698e+05	2.487196e-01
  61	8.636401e-04	-2.889940e-01	7.658374e-05	1.557448e+04	1.925226e+01	8.957959e-03	8.957959e-03	-3.921459e-04	1.246066e+05	2.402935e-01
  62	8.597330e-04	-2.899413e-01	7.647296e-05	1.557446e+04	1.925226e+01	8.897879e-03	8.897879e-03	-3.903937e-04	1.198295e+05	2.321109e-01
  63	8.559742e-04	-2.908583e-01	7.636605e-05	1.557444e+04	1.925226e+01	8.840143e-03	8.840143e-03	-3.887076e-04	1.152323e+05	2.241682e-01
  64	8.523584e-04	-2.917452e-01	7.626347e-05	1.557443e+04	1.925226e+01	8.784672e-03	8.784672e-03	-3.870854e-04	1.108087e+05	2.164615e-01
  65	8.488804e-04	-2.926022e-01	7.616395e-05	1.557441e+04	1.925226e+01	8.731385e-03	8.731385e-03	-3.855248e-04	1.065529e+05	2.089867e-01
  66	8.455352e-04	-2.934296e-01	7.606795e-05	1.557440e+04	1.925226e+01	8.680208e-03	8.680208e-03	-3.840237e-04	1.024588e+05	2.017398e-01
  67	8.423179e-04	-2.942280e-01	7.597594e-05	1.557438e+04	1.925226e+01	8.631064e-03	8.631064e-03	-3.825799e-04	9.852090e+04	1.947164e-01
  68	8.392239e-04	-2.949976e-01	7.588666e-05	1.557437e+04	1.925226e+01	8.583879e-03	8.583879e-03	-3.811913e-04	9.473359e+04	1.879121e-01
  69	8.362486e-04	-2.957390e-01	7.580058e-05	1.557436e+04	1.925226e+01	8.538583e-03	8.538583e-03	-3.798561e-04	9.109153e+04	1.813224e-01
  70	8.333877e-04	-2.964527e-01	7.571817e-05	1.557435e+04	1.925226e+01	8.495104e-03	8.495104e-03	-3.785721e-04	8.758949e+04	1.749427e-01
  71	8.306369e-04	-2.971393e-01	7.563817e-05	1.557433e+04	1.925226e+01	8.453375e-03	8.453375e-03	-3.773377e-04	8.422241e+04	1.687684e-01
  72	8.279922e-04	-2.977994e-01	7.556108e-05	1.557432e+04	1.925226e+01	8.413330e-03	8.413330e-03	-3.761509e-04	8.098539e+04	1.627947e-01
  73	8.254495e-04	-2.984336e-01	7.548736e-05	1.557431e+04	1.925226e+01	8.374903e-03	8.374903e-03	-3.750100e-04	7.787367e+04	1.570168e-01
  74	8.230051e-04	-2.990425e-01	7.541576e-05	1.557430e+04	1.925226e+01	8.338032e-03	8.338032e-03	-3.739133e-04	7.488264e+04	1.514301e-01
  75	8.206553e-04	-2.996267e-01	7.534679e-05	1.557429e+04	1.925226e+01	8.302657e-03	8.302657e-03	-3.728593e-04	7.200783e+04	1.460297e-01
  76	8.183966e-04	-3.001870e-01	7.528091e-05	1.557428e+04	1.925226e+01	8.268719e-03	8.268719e-03	-3.718462e-04	6.924494e+04	1.408108e-01
  77	8.162254e-04	-3.007241e-01	7.521690e-05	1.557427e+04	1.925226e+01	8.236160e-03	8.236160e-03	-3.708726e-04	6.658977e+04	1.357686e-01
  78	8.141386e-04	-3.012386e-01	7.515525e-05	1.557426e+04	1.925226e+01	8.204925e-03	8.204925e-03	-3.699369e-04	6.403829e+04	1.308985e-01
  79	8.121329e-04	-3.017312e-01	7.509644e-05	1.557425e+04	1.925226e+01	8.174962e-03	8.174962e-03	-3.690379e-04	6.158659e+04	1.261956e-01
  80	8.102052e-04	-3.022027e-01	7.503926e-05	1.557424e+04	1.925226e+01	8.146218e-03	8.146218e-03	-3.681740e-04	5.923090e+04	1.216553e-01
  81	8.083526e-04	-3.026536e-01	7.498477e-05	1.557423e+04	1.925226e+01	8.118644e-03	8.118644e-03	-3.673440e-04	5.696757e+04	1.172729e-01
  82	8.065722e-04	-3.030848e-01	7.493175e-05	1.557423e+04	1.925226e+01	8.092193e-03	8.092193e-03	-3.665466e-04	5.479308e+04	1.130439e-01
  83	8.048614e-04	-3.034968e-01	7.488071e-05	1.557422e+04	1.925226e+01	8.066817e-03	8.066817e-03	-3.657805e-04	5.270403e+04	1.089637e-01
  84	8.032173e-04	-3.038905e-01	7.483214e-05	1.557421e+04	1.925226e+01	8.042473e-03	8.042473e-03	-3.650445e-04	5.069715e+04	1.050277e-01
  85	8.016375e-04	-3.042664e-01	7.478483e-05	1.557421e+04	1.925226e+01	8.019117e-03	8.019117e-03	-3.643376e-04	4.876926e+04	1.012318e-01
  86	8.001195e-04	-3.046251e-01	7.473987e-05	1.557420e+04	1.925226e+01	7.996709e-03	7.996709e-03	-3.636585e-04	4.691732e+04	9.757140e-02
  87	7.986609e-04	-3.049675e-01	7.469604e-05	1.557419e+04	1.925226e+01	7.975208e-03	7.975208e-03	-3.630063e-04	4.513840e+04	9.404238e-02
  88	7.972595e-04	-3.052940e-01	7.465385e-05	1.557419e+04	1.925226e+01	7.954576e-03	7.954576e-03	-3.623799e-04	4.342964e+04	9.064056e-02
  89	7.959130e-04	-3.056053e-01	7.461382e-05	1.557418e+04	1.925226e+01	7.934777e-03	7.934777e-03	-3.617783e-04	4.178832e+04	8.736185e-02
  90	7.946194e-04	-3.059021e-01	7.457474e-05	1.557418e+04	1.925226e+01	7.915775e-03	7.915775e-03	-3.612005e-04	4.021182e+04	8.420226e-02
  91	7.933765e-04	-3.061848e-01	7.453771e-05	1.557417e+04	1.925226e+01	7.897536e-03	7.897536e-03	-3.606457e-04	3.869759e+04	8.115787e-02
  92	7.921825e-04	-3.064542e-01	7.450152e-05	1.557417e+04	1.925226e+01	7.880029e-03	7.880029e-03	-3.601129e-04	3.724319e+04	7.822488e-02
  93	7.910354e-04	-3.067107e-01	7.446670e-05	1.557416e+04	1.925226e+01	7.863221e-03	7.863221e-03	-3.596013e-04	3.584627e+04	7.539955e-02
  94	7.899334e-04	-3.069549e-01	7.443376e-05	1.557416e+04	1.925226e+01	7.847084e-03	7.847084e-03	-3.591101e-04	3.450458e+04	7.267825e-02
  95	7.888748e-04	-3.071872e-01	7.440152e-05	1.557415e+04	1.925226e+01	7.831587e-03	7.831587e-03	-3.586384e-04	3.321593e+04	7.005745e-02
  96	7.878579e-04	-3.074084e-01	7.437106e-05	1.557415e+04	1.925226e+01	7.816704e-03	7.816704e-03	-3.581856e-04	3.197824e+04	6.753369e-02
