   1	9.792383e-06	7.594952e+10	1.731247e-05	1.564128e+04	1.994393e+00	9.328469e-15	-6.073611e-20	-4.428111e-06	5.821617e+03	2.314871e+05	2.261114e+05	3.883997e+01	1.877449e-322
   2	9.940004e-06	7.594952e+10	1.739903e-05	1.564128e+04	1.994393e+00	9.508486e-15	5.422647e-19	-4.494865e-06	5.909379e+03	2.303354e+05	2.248678e+05	3.805269e+01	1.877449e-322
   3	1.008985e-05	7.594952e+10	1.748602e-05	1.564128e+04	1.994393e+00	9.672944e-15	4.680916e-19	-4.562626e-06	5.998464e+03	2.291895e+05	2.236285e+05	3.728096e+01	1.877449e-322
   4	1.024196e-05	7.594952e+10	1.757345e-05	1.564128e+04	1.994393e+00	9.651335e-15	-2.744483e-19	-4.631408e-06	6.088891e+03	2.280492e+05	2.223936e+05	3.652448e+01	1.877449e-322
   5	1.039636e-05	7.594952e+10	1.766132e-05	1.564128e+04	1.994393e+00	9.807543e-15	-1.980132e-19	-4.701227e-06	6.180682e+03	2.269146e+05	2.211629e+05	3.578294e+01	1.877449e-322
   6	1.055308e-05	7.594952e+10	1.774963e-05	1.564128e+04	1.994393e+00	9.912332e-15	1.867323e-19	-4.772099e-06	6.273857e+03	2.257857e+05	2.199366e+05	3.505604e+01	1.877449e-322
   7	1.071217e-05	7.594952e+10	1.783838e-05	1.564128e+04	1.994393e+00	9.979807e-15	-2.024120e-19	-4.844039e-06	6.368436e+03	2.246624e+05	2.187144e+05	3.434350e+01	1.877449e-322
   8	1.087366e-05	7.594952e+10	1.792757e-05	1.564128e+04	1.994393e+00	1.004593e-14	-5.206269e-19	-4.917063e-06	6.464441e+03	2.235447e+05	2.174964e+05	3.364504e+01	1.877449e-322
   9	1.103758e-05	7.594952e+10	1.801721e-05	1.564128e+04	1.994393e+00	1.017776e-14	-4.267313e-19	-4.991189e-06	6.561893e+03	2.224325e+05	2.162825e+05	3.296038e+01	1.877449e-322
  10	1.120397e-05	7.594952e+10	1.810729e-05	1.564128e+04	1.994393e+00	1.024905e-14	3.993568e-20	-5.066431e-06	6.660814e+03	2.213259e+05	2.150726e+05	3.228923e+01	1.877449e-322
  11	1.137287e-05	7.594952e+10	1.819783e-05	1.564128e+04	1.994393e+00	1.038523e-14	2.398836e-19	-5.142809e-06	6.761227e+03	2.202248e+05	2.138667e+05	3.163135e+01	1.877449e-322
  12	1.154432e-05	7.594952e+10	1.828882e-05	1.564128e+04	1.994393e+00	1.048218e-14	3.383993e-19	-5.220337e-06	6.863153e+03	2.191291e+05	2.126648e+05	3.098646e+01	1.877449e-322
  13	1.171835e-05	7.594952e+10	1.838026e-05	1.564128e+04	1.994393e+00	1.053862e-14	-4.004252e-19	-5.299034e-06	6.966616e+03	2.180389e+05	2.114668e+05	3.035430e+01	1.877449e-322
  14	1.189501e-05	7.594952e+10	1.847216e-05	1.564128e+04	1.994393e+00	1.066475e-14	-7.731004e-19	-5.378918e-06	7.071639e+03	2.169541e+05	2.102726e+05	2.973464e+01	1.877449e-322
  15	1.207433e-05	7.594952e+10	1.856452e-05	1.564128e+04	1.994393e+00	1.075972e-14	4.750219e-19	-5.460006e-06	7.178245e+03	2.158748e+05	2.090823e+05	2.912721e+01	1.877449e-322
  16	1.225635e-05	7.594952e+10	1.865735e-05	1.564128e+04	1.994393e+00	1.093483e-14	1.421860e-19	-5.542316e-06	7.286458e+03	2.148008e+05	2.078956e+05	2.853178e+01	1.877449e-322
  17	1.244112e-05	7.594952e+10	1.875063e-05	1.564128e+04	1.994393e+00	1.102606e-14	3.068569e-20	-5.625867e-06	7.396302e+03	2.137321e+05	2.067127e+05	2.794812e+01	1.877449e-322
  18	1.262867e-05	7.594952e+10	1.884439e-05	1.564128e+04	1.994393e+00	1.110594e-14	-3.260596e-19	-5.710678e-06	7.507802e+03	2.126688e+05	2.055334e+05	2.737598e+01	1.877449e-322
  19	1.281905e-05	7.594952e+10	1.893861e-05	1.564128e+04	1.994393e+00	1.119416e-14	4.183669e-19	-5.796767e-06	7.620983e+03	2.116107e+05	2.043578e+05	2.681514e+01	1.877449e-322
