   1	2.118754e-10	7.594952e+10	4.824174e-07	1.564128e+04	5.350166e-02	7.251851e-18	-4.748957e-22	-9.580995e-11	1.259609e-01	2.229155e+05	2.234441e+05	1.773916e+06	1.877449e-322
   2	2.150694e-10	7.594952e+10	4.848295e-07	1.564128e+04	5.350166e-02	7.348835e-18	-4.727807e-22	-9.725430e-11	1.278598e-01	2.218065e+05	2.223324e+05	1.738877e+06	1.877449e-322
   3	2.183116e-10	7.594952e+10	4.872537e-07	1.564128e+04	5.350166e-02	7.424643e-18	-4.855832e-22	-9.872042e-11	1.297873e-01	2.207030e+05	2.212263e+05	1.704529e+06	1.877449e-322
   4	2.216027e-10	7.594952e+10	4.896899e-07	1.564128e+04	5.350166e-02	7.500019e-18	-1.709820e-23	-1.002086e-10	1.317438e-01	2.196050e+05	2.201256e+05	1.670861e+06	1.877449e-322
   5	2.249434e-10	7.594952e+10	4.921384e-07	1.564128e+04	5.350166e-02	7.612729e-18	-1.731627e-22	-1.017193e-10	1.337299e-01	2.185124e+05	2.190305e+05	1.637857e+06	1.877449e-322
   6	2.283344e-10	7.594952e+10	4.945991e-07	1.564128e+04	5.350166e-02	7.627322e-18	5.487591e-23	-1.032527e-10	1.357459e-01	2.174253e+05	2.179408e+05	1.605505e+06	1.877449e-322
   7	2.317766e-10	7.594952e+10	4.970721e-07	1.564128e+04	5.350166e-02	7.733073e-18	-1.502649e-22	-1.048093e-10	1.377923e-01	2.163436e+05	2.168565e+05	1.573793e+06	1.877449e-322
   8	2.352707e-10	7.594952e+10	4.995574e-07	1.564128e+04	5.350166e-02	7.815952e-18	1.515902e-22	-1.063893e-10	1.398695e-01	2.152672e+05	2.157776e+05	1.542706e+06	1.877449e-322
   9	2.388174e-10	7.594952e+10	5.020552e-07	1.564128e+04	5.350166e-02	7.946830e-18	1.078155e-23	-1.079931e-10	1.419781e-01	2.141963e+05	2.147041e+05	1.512234e+06	1.877449e-322
  10	2.424176e-10	7.594952e+10	5.045655e-07	1.564128e+04	5.350166e-02	7.991505e-18	1.443994e-22	-1.096211e-10	1.441184e-01	2.131306e+05	2.136359e+05	1.482364e+06	1.877449e-322
  11	2.460721e-10	7.594952e+10	5.070883e-07	1.564128e+04	5.350166e-02	8.063497e-18	-4.787308e-23	-1.112737e-10	1.462910e-01	2.120702e+05	2.125730e+05	1.453083e+06	1.877449e-322
  12	2.497817e-10	7.594952e+10	5.096238e-07	1.564128e+04	5.350166e-02	8.171048e-18	9.684593e-23	-1.129512e-10	1.484964e-01	2.110152e+05	2.115154e+05	1.424381e+06	1.877449e-322
  13	2.535471e-10	7.594952e+10	5.121719e-07	1.564128e+04	5.350166e-02	8.216629e-18	-2.985934e-22	-1.146539e-10	1.507350e-01	2.099653e+05	2.104631e+05	1.396246e+06	1.877449e-322
  14	2.573694e-10	7.594952e+10	5.147327e-07	1.564128e+04	5.350166e-02	8.201709e-18	-1.159933e-22	-1.163823e-10	1.530073e-01	2.089207e+05	2.094160e+05	1.368667e+06	1.877449e-322
  15	2.612493e-10	7.594952e+10	5.173064e-07	1.564128e+04	5.350166e-02	8.338313e-18	-1.763963e-22	-1.181368e-10	1.553139e-01	2.078813e+05	2.083742e+05	1.341632e+06	1.877449e-322
  16	2.651876e-10	7.594952e+10	5.198929e-07	1.564128e+04	5.350166e-02	8.426871e-18	-2.665214e-22	-1.199177e-10	1.576553e-01	2.068471e+05	2.073375e+05	1.315132e+06	1.877449e-322
  17	2.691854e-10	7.594952e+10	5.224924e-07	1.564128e+04	5.350166e-02	8.557310e-18	-3.997820e-22	-1.217255e-10	1.600320e-01	2.058180e+05	2.063059e+05	1.289154e+06	1.877449e-322
  18	2.732434e-10	7.594952e+10	5.251049e-07	1.564128e+04	5.350166e-02	8.685639e-18	-4.127443e-23	-1.235605e-10	1.624445e-01	2.047940e+05	2.052795e+05	1.263690e+06	1.877449e-322
  19	2.773626e-10	7.594952e+10	5.277304e-07	1.564128e+04	5.350166e-02	8.679683e-18	2.078479e-22	-1.254232e-10	1.648933e-01	2.037752e+05	2.042582e+05	1.238729e+06	1.877449e-322
  20	2.815438e-10	7.594952e+10	5.303690e-07	1.564128e+04	5.350166e-02	8.794784e-18	-3.263886e-22	-1.273140e-10	1.673791e-01	2.027614e+05	2.032420e+05	1.214261e+06	1.877449e-322
  21	2.857881e-10	7.594952e+10	5.330209e-07	1.564128e+04	5.350166e-02	8.842217e-18	6.769721e-22	-1.292333e-10	1.699024e-01	2.017526e+05	2.022309e+05	1.190277e+06	1.877449e-322
  22	2.900964e-10	7.594952e+10	5.356860e-07	1.564128e+04	5.350166e-02	8.888877e-18	6.513765e-22	-1.311815e-10	1.724637e-01	2.007488e+05	2.012247e+05	1.166766e+06	1.877449e-322
  23	2.944697e-10	7.594952e+10	5.383644e-07	1.564128e+04	5.350166e-02	9.038884e-18	-3.584606e-22	-1.331591e-10	1.750636e-01	1.997501e+05	2.002236e+05	1.143719e+06	1.877449e-322
  24	2.989088e-10	7.594952e+10	5.410562e-07	1.564128e+04	5.350166e-02	9.193866e-18	-1.878546e-22	-1.351664e-10	1.777027e-01	1.987563e+05	1.992275e+05	1.121128e+06	1.877449e-322
  25	3.034149e-10	7.594952e+10	5.437615e-07	1.564128e+04	5.350166e-02	9.295636e-18	-1.532540e-22	-1.372041e-10	1.803816e-01	1.977675e+05	1.982363e+05	1.098983e+06	1.877449e-322
  26	3.079889e-10	7.594952e+10	5.464803e-07	1.564128e+04	5.350166e-02	9.379752e-18	-1.043282e-22	-1.392725e-10	1.831009e-01	1.967836e+05	1.972500e+05	1.077275e+06	1.877449e-322
  27	3.126319e-10	7.594952e+10	5.492127e-07	1.564128e+04	5.350166e-02	9.488074e-18	3.229106e-22	-1.413720e-10	1.858611e-01	1.958045e+05	1.962687e+05	1.055996e+06	1.877449e-322
  28	3.173449e-10	7.594952e+10	5.519588e-07	1.564128e+04	5.350166e-02	9.511741e-18	-2.309808e-22	-1.435032e-10	1.886630e-01	1.948304e+05	1.952922e+05	1.035138e+06	1.877449e-322
  29	3.221289e-10	7.594952e+10	5.547186e-07	1.564128e+04	5.350166e-02	9.655564e-18	-3.643355e-22	-1.456665e-10	1.915071e-01	1.938611e+05	1.943206e+05	1.014691e+06	1.877449e-322
  30	3.269850e-10	7.594952e+10	5.574922e-07	1.564128e+04	5.350166e-02	9.710535e-18	3.538453e-22	-1.478625e-10	1.943941e-01	1.928966e+05	1.933538e+05	9.946486e+05	1.877449e-322
  31	3.319144e-10	7.594952e+10	5.602796e-07	1.564128e+04	5.350166e-02	9.826039e-18	-8.663307e-22	-1.500915e-10	1.973247e-01	1.919369e+05	1.923919e+05	9.750018e+05	1.877449e-322
  32	3.369180e-10	7.594952e+10	5.630810e-07	1.564128e+04	5.350166e-02	9.936487e-18	-4.662291e-24	-1.523542e-10	2.002993e-01	1.909820e+05	1.914347e+05	9.557430e+05	1.877449e-322
  33	3.419971e-10	7.594952e+10	5.658964e-07	1.564128e+04	5.350166e-02	1.002789e-17	8.205162e-22	-1.546509e-10	2.033189e-01	1.900318e+05	1.904823e+05	9.368647e+05	1.877449e-322
  34	3.471528e-10	7.594952e+10	5.687259e-07	1.564128e+04	5.350166e-02	1.010209e-17	2.175297e-22	-1.569823e-10	2.063839e-01	1.890864e+05	1.895346e+05	9.183593e+05	1.877449e-322
  35	3.523861e-10	7.594952e+10	5.715696e-07	1.564128e+04	5.350166e-02	1.026544e-17	1.967562e-22	-1.593488e-10	2.094952e-01	1.881457e+05	1.885917e+05	9.002194e+05	1.877449e-322
  36	3.576984e-10	7.594952e+10	5.744274e-07	1.564128e+04	5.350166e-02	1.030140e-17	7.089314e-23	-1.617511e-10	2.126534e-01	1.872096e+05	1.876534e+05	8.824378e+05	1.877449e-322
  37	3.630907e-10	7.594952e+10	5.772995e-07	1.564128e+04	5.350166e-02	1.038334e-17	-2.781019e-22	-1.641895e-10	2.158591e-01	1.862782e+05	1.867198e+05	8.650075e+05	1.877449e-322
  38	3.685644e-10	7.594952e+10	5.801860e-07	1.564128e+04	5.350166e-02	1.056213e-17	-8.033052e-23	-1.666646e-10	2.191133e-01	1.853515e+05	1.857908e+05	8.479214e+05	1.877449e-322
