U0				r				delta				p				T				u				v				w				MFE				relMFE
4.025888e-04	-4.306436e-01	1.478113e-04	2.500011e+03	1.926841e+01	3.631727e-03	0.000000e+00	-1.861771e-04	1.681632e+04	6.906647e-02
4.019575e-04	-4.315090e-01	1.477391e-04	2.500010e+03	1.926841e+01	3.618961e-03	0.000000e+00	-1.858925e-04	1.614586e+04	6.641698e-02
4.013509e-04	-4.323208e-01	1.476698e-04	2.500009e+03	1.926841e+01	3.606860e-03	0.000000e+00	-1.856193e-04	1.550353e+04	6.387110e-02
4.007680e-04	-4.330820e-01	1.476031e-04	2.500009e+03	1.926841e+01	3.595385e-03	0.000000e+00	-1.853570e-04	1.488812e+04	6.142491e-02
4.002080e-04	-4.337953e-01	1.475391e-04	2.500008e+03	1.926841e+01	3.584500e-03	0.000000e+00	-1.851052e-04	1.429845e+04	5.907461e-02
3.996699e-04	-4.344635e-01	1.474776e-04	2.500008e+03	1.926841e+01	3.574170e-03	0.000000e+00	-1.848635e-04	1.373342e+04	5.681655e-02
3.991529e-04	-4.350892e-01	1.474185e-04	2.500007e+03	1.926841e+01	3.564364e-03	0.000000e+00	-1.846316e-04	1.319197e+04	5.464720e-02
3.986562e-04	-4.356749e-01	1.473618e-04	2.500007e+03	1.926841e+01	3.555051e-03	0.000000e+00	-1.844089e-04	1.267308e+04	5.256312e-02
3.981790e-04	-4.362229e-01	1.473073e-04	2.500006e+03	1.926841e+01	3.546203e-03	0.000000e+00	-1.841953e-04	1.217578e+04	5.056105e-02
3.977205e-04	-4.367355e-01	1.472550e-04	2.500006e+03	1.926841e+01	3.537792e-03	0.000000e+00	-1.839902e-04	1.169915e+04	4.863780e-02
3.972801e-04	-4.372147e-01	1.472047e-04	2.500005e+03	1.926841e+01	3.529794e-03	0.000000e+00	-1.837934e-04	1.124230e+04	4.679031e-02
3.968570e-04	-4.376628e-01	1.471565e-04	2.500005e+03	1.926841e+01	3.522185e-03	0.000000e+00	-1.836046e-04	1.080438e+04	4.501563e-02
3.964506e-04	-4.380814e-01	1.471102e-04	2.500005e+03	1.926841e+01	3.514942e-03	0.000000e+00	-1.834235e-04	1.038458e+04	4.331092e-02
3.960602e-04	-4.384725e-01	1.470657e-04	2.500004e+03	1.926841e+01	3.508045e-03	0.000000e+00	-1.832497e-04	9.982129e+03	4.167344e-02
3.956852e-04	-4.388378e-01	1.470230e-04	2.500004e+03	1.926841e+01	3.501474e-03	0.000000e+00	-1.830829e-04	9.596279e+03	4.010056e-02
3.953249e-04	-4.391789e-01	1.469821e-04	2.500004e+03	1.926841e+01	3.495209e-03	0.000000e+00	-1.829229e-04	9.226324e+03	3.858974e-02
